,centile_count,centile
7780,0,6271739574.2309
7781,0,6272545606.819799
7782,0,6273351639.4087
7783,0,6274157671.9976
7784,0,6274963704.5865
7785,0,6275769737.1754
7786,0,6276575769.764299
7787,0,6277381802.3532
7788,0,6278187834.9421
7789,0,6278993867.531
7790,0,6279799900.1199
7791,0,6280605932.708799
7792,0,6281411965.2977
7793,0,6282217997.8866
7794,0,6283024030.4755
7795,0,6283830063.0644
7796,0,6284636095.653299
7797,0,6285442128.2422
7798,0,6286248160.8310995
7799,0,6287054193.42
7800,0,6287860226.0089
7801,0,6288666258.5978
7802,0,6289472291.1867
7803,0,6290278323.7755995
7804,0,6291084356.3645
7805,0,6291890388.9534
7806,0,6292696421.5423
7807,0,6293502454.1312
7808,0,6294308486.720099
7809,0,6295114519.309
7810,0,6295920551.8979
7811,0,6296726584.4868
7812,0,6297532617.0757
7813,0,6298338649.664599
7814,0,6299144682.2535
7815,0,6299950714.8424
7816,0,6300756747.4313
7817,0,6301562780.0202
7818,0,6302368812.609099
7819,0,6303174845.198
7820,0,6303980877.7869
7821,0,6304786910.3758
7822,0,6305592942.9647
7823,0,6306398975.553599
7824,0,6307205008.1425
7825,0,6308011040.7314
7826,0,6308817073.3203
7827,0,6309623105.9092
7828,0,6310429138.498099
7829,0,6311235171.087
7830,0,6312041203.6758995
7831,0,6312847236.2648
7832,0,6313653268.8537
7833,0,6314459301.4426
7834,0,6315265334.0315
7835,0,6316071366.620399
7836,0,6316877399.2093
7837,0,6317683431.7982
7838,0,6318489464.3871
7839,0,6319295496.976
7840,0,6320101529.564899
7841,0,6320907562.1538
7842,0,6321713594.7427
7843,0,6322519627.3316
7844,0,6323325659.9205
7845,0,6324131692.509399
7846,0,6324937725.0983
7847,0,6325743757.6872
7848,0,6326549790.2761
7849,0,6327355822.865
7850,0,6328161855.453899
7851,0,6328967888.0428
7852,0,6329773920.6317
7853,0,6330579953.2206
7854,0,6331385985.8095
7855,0,6332192018.398399
7856,0,6332998050.9873
7857,0,6333804083.5762
7858,0,6334610116.1651
7859,0,6335416148.754
7860,0,6336222181.342899
7861,0,6337028213.9318
7862,0,6337834246.5206995
7863,0,6338640279.1096
7864,0,6339446311.6985
7865,0,6340252344.2874
7866,0,6341058376.8763
7867,0,6341864409.465199
7868,0,6342670442.0541
7869,0,6343476474.643
7870,0,6344282507.2319
7871,0,6345088539.8208
7872,0,6345894572.409699
7873,0,6346700604.9986
7874,0,6347506637.5875
7875,0,6348312670.1764
7876,0,6349118702.7653
7877,0,6349924735.354199
7878,0,6350730767.9431
7879,0,6351536800.532
7880,0,6352342833.1209
7881,0,6353148865.7098
7882,0,6353954898.298699
7883,0,6354760930.8876
7884,0,6355566963.4765
7885,0,6356372996.0654
7886,0,6357179028.6543
7887,0,6357985061.243199
7888,0,6358791093.8321
7889,0,6359597126.421
7890,0,6360403159.0099
7891,0,6361209191.5988
7892,0,6362015224.187699
7893,0,6362821256.7766
7894,0,6363627289.3654995
7895,0,6364433321.9544
7896,0,6365239354.5433
7897,0,6366045387.1322
7898,0,6366851419.7211
7899,0,6367657452.309999
7900,0,6368463484.8989
7901,0,6369269517.4878
7902,0,6370075550.0767
7903,0,6370881582.6656
7904,0,6371687615.254499
7905,0,6372493647.8434
7906,0,6373299680.4323
7907,0,6374105713.0212
7908,0,6374911745.6101
7909,0,6375717778.198999
7910,0,6376523810.7879
7911,0,6377329843.3768
7912,0,6378135875.9657
7913,0,6378941908.5546
7914,0,6379747941.143499
7915,0,6380553973.7324
7916,0,6381360006.3213
7917,0,6382166038.9102
7918,0,6382972071.4991
7919,0,6383778104.087999
7920,0,6384584136.6769
7921,0,6385390169.2657995
7922,0,6386196201.8547
7923,0,6387002234.4436
7924,0,6387808267.032499
7925,0,6388614299.6214
7926,0,6389420332.2102995
7927,0,6390226364.7992
7928,0,6391032397.3881
7929,0,6391838429.977
7930,0,6392644462.5659
7931,0,6393450495.154799
7932,0,6394256527.7437
7933,0,6395062560.3326
7934,0,6395868592.9215
7935,0,6396674625.5104
7936,0,6397480658.099299
7937,0,6398286690.6882
7938,0,6399092723.2771
7939,0,6399898755.866
7940,0,6400704788.4549
7941,0,6401510821.043799
7942,0,6402316853.6327
7943,0,6403122886.2216
7944,0,6403928918.8105
7945,0,6404734951.3994
7946,0,6405540983.988299
7947,0,6406347016.5772
7948,0,6407153049.1661
7949,0,6407959081.755
7950,0,6408765114.3439
7951,0,6409571146.932799
7952,0,6410377179.5217
7953,0,6411183212.1105995
7954,0,6411989244.6995
7955,0,6412795277.2884
7956,0,6413601309.8773
7957,0,6414407342.4662
7958,0,6415213375.0550995
7959,0,6416019407.644
7960,0,6416825440.2329
7961,0,6417631472.8218
7962,0,6418437505.4107
7963,0,6419243537.999599
7964,0,6420049570.5885
7965,0,6420855603.1774
7966,0,6421661635.7663
7967,0,6422467668.3552
7968,0,6423273700.944099
7969,0,6424079733.533
7970,0,6424885766.1219
7971,0,6425691798.7108
7972,0,6426497831.2997
7973,0,6427303863.888599
7974,0,6428109896.4775
7975,0,6428915929.0664
7976,0,6429721961.6553
7977,0,6430527994.2442
7978,0,6431334026.833099
7979,0,6432140059.422
7980,0,6432946092.0109
7981,0,6433752124.5998
7982,0,6434558157.1887
7983,0,6435364189.777599
7984,0,6436170222.3665
7985,0,6436976254.9553995
7986,0,6437782287.5443
7987,0,6438588320.1332
7988,0,6439394352.7221
7989,0,6440200385.311
7990,0,6441006417.8998995
7991,0,6441812450.4888
7992,0,6442618483.0777
7993,0,6443424515.6666
7994,0,6444230548.2555
7995,0,6445036580.844399
7996,0,6445842613.4333
7997,0,6446648646.0222
7998,0,6447454678.6111
7999,0,6448260711.2
8000,0,6449066743.788899
8001,0,6449872776.3778
8002,0,6450678808.9667
8003,0,6451484841.5556
8004,0,6452290874.1445
8005,0,6453096906.733399
8006,0,6453902939.3223
8007,0,6454708971.9112
8008,0,6455515004.5001
8009,0,6456321037.089
8010,0,6457127069.677899
8011,0,6457933102.2668
8012,0,6458739134.8557
8013,0,6459545167.4446
8014,0,6460351200.0335
8015,0,6461157232.622399
8016,0,6461963265.2113
8017,0,6462769297.8001995
8018,0,6463575330.3891
8019,0,6464381362.978
8020,0,6465187395.5669
8021,0,6465993428.1558
8022,0,6466799460.7446995
8023,0,6467605493.3336
8024,0,6468411525.9225
8025,0,6469217558.5114
8026,0,6470023591.1003
8027,0,6470829623.689199
8028,0,6471635656.2781
8029,0,6472441688.867
8030,0,6473247721.4559
8031,0,6474053754.0448
8032,0,6474859786.633699
8033,0,6475665819.2226
8034,0,6476471851.8115
8035,0,6477277884.4004
8036,0,6478083916.9893
8037,0,6478889949.578199
8038,0,6479695982.1671
8039,0,6480502014.756
8040,0,6481308047.3449
8041,0,6482114079.9338
8042,0,6482920112.522699
8043,0,6483726145.1116
8044,0,6484532177.7005
8045,0,6485338210.2894
8046,0,6486144242.8783
8047,0,6486950275.467199
8048,0,6487756308.0561
8049,0,6488562340.6449995
8050,0,6489368373.2339
8051,0,6490174405.8228
8052,0,6490980438.4117
8053,0,6491786471.0006
8054,0,6492592503.589499
8055,0,6493398536.1784
8056,0,6494204568.7673
8057,0,6495010601.3562
8058,0,6495816633.9451
8059,0,6496622666.533999
8060,0,6497428699.1229
8061,0,6498234731.7118
8062,0,6499040764.3007
8063,0,6499846796.8896
8064,0,6500652829.478499
8065,0,6501458862.0674
8066,0,6502264894.6563
8067,0,6503070927.2452
8068,0,6503876959.8341
8069,0,6504682992.422999
8070,0,6505489025.0119
8071,0,6506295057.6008
8072,0,6507101090.1897
8073,0,6507907122.7786
8074,0,6508713155.367499
8075,0,6509519187.9564
8076,0,6510325220.5453
8077,0,6511131253.1342
8078,0,6511937285.7231
8079,0,6512743318.311999
8080,0,6513549350.9009
8081,0,6514355383.4897995
8082,0,6515161416.0787
8083,0,6515967448.6676
8084,0,6516773481.2565
8085,0,6517579513.8454
8086,0,6518385546.434299
8087,0,6519191579.0232
8088,0,6519997611.6121
8089,0,6520803644.201
8090,0,6521609676.7899
8091,0,6522415709.378799
8092,0,6523221741.9677
8093,0,6524027774.5566
8094,0,6524833807.1455
8095,0,6525639839.7344
8096,0,6526445872.323299
8097,0,6527251904.9122
8098,0,6528057937.5011
8099,0,6528863970.09
8100,0,6529670002.6789
8101,0,6530476035.267799
8102,0,6531282067.8567
8103,0,6532088100.4456
8104,0,6532894133.0345
8105,0,6533700165.6234
8106,0,6534506198.212299
8107,0,6535312230.8012
8108,0,6536118263.3901
8109,0,6536924295.979
8110,0,6537730328.5679
8111,0,6538536361.156799
8112,0,6539342393.7457
8113,0,6540148426.3345995
8114,0,6540954458.9235
8115,0,6541760491.5124
8116,0,6542566524.1013
8117,0,6543372556.6902
8118,0,6544178589.279099
8119,0,6544984621.868
8120,0,6545790654.4569
8121,0,6546596687.0458
8122,0,6547402719.6347
8123,0,6548208752.223599
8124,0,6549014784.8125
8125,0,6549820817.4014
8126,0,6550626849.9903
8127,0,6551432882.5792
8128,0,6552238915.168099
8129,0,6553044947.757
8130,0,6553850980.3459
8131,0,6554657012.9348
8132,0,6555463045.5237
8133,0,6556269078.112599
8134,0,6557075110.7015
8135,0,6557881143.2904
8136,0,6558687175.8793
8137,0,6559493208.4682
8138,0,6560299241.057099
8139,0,6561105273.646
8140,0,6561911306.2348995
8141,0,6562717338.8238
8142,0,6563523371.4127
8143,0,6564329404.001599
8144,0,6565135436.5905
8145,0,6565941469.1793995
8146,0,6566747501.7683
8147,0,6567553534.3572
8148,0,6568359566.9461
8149,0,6569165599.535
8150,0,6569971632.123899
8151,0,6570777664.7128
8152,0,6571583697.3017
8153,0,6572389729.8906
8154,0,6573195762.4795
8155,0,6574001795.068399
8156,0,6574807827.6573
8157,0,6575613860.2462
8158,0,6576419892.8351
8159,0,6577225925.424
8160,0,6578031958.012899
8161,0,6578837990.6018
8162,0,6579644023.1907
8163,0,6580450055.7796
8164,0,6581256088.3685
8165,0,6582062120.957399
8166,0,6582868153.5463
8167,0,6583674186.1352
8168,0,6584480218.7241
8169,0,6585286251.313
8170,0,6586092283.901899
8171,0,6586898316.4908
8172,0,6587704349.0796995
8173,0,6588510381.6686
8174,0,6589316414.2575
8175,0,6590122446.846399
8176,0,6590928479.4353
8177,0,6591734512.0241995
8178,0,6592540544.6131
8179,0,6593346577.202
8180,0,6594152609.7909
8181,0,6594958642.3798
8182,0,6595764674.968699
8183,0,6596570707.5576
8184,0,6597376740.1465
8185,0,6598182772.7354
8186,0,6598988805.3243
8187,0,6599794837.913199
8188,0,6600600870.5021
8189,0,6601406903.091
8190,0,6602212935.6799
8191,0,6603018968.2688
8192,0,6603825000.857699
8193,0,6604631033.4466
8194,0,6605437066.0355
8195,0,6606243098.6244
8196,0,6607049131.2133
8197,0,6607855163.802199
8198,0,6608661196.3911
8199,0,6609467228.98
8200,0,6610273261.5689
8201,0,6611079294.1578
8202,0,6611885326.746699
8203,0,6612691359.3356
8204,0,6613497391.9244995
8205,0,6614303424.5134
8206,0,6615109457.1023
8207,0,6615915489.6912
8208,0,6616721522.2801
8209,0,6617527554.8689995
8210,0,6618333587.4579
8211,0,6619139620.0468
8212,0,6619945652.6357
8213,0,6620751685.2246
8214,0,6621557717.813499
8215,0,6622363750.4024
8216,0,6623169782.9913
8217,0,6623975815.5802
8218,0,6624781848.1691
8219,0,6625587880.757999
8220,0,6626393913.3469
8221,0,6627199945.9358
8222,0,6628005978.5247
8223,0,6628812011.1136
8224,0,6629618043.702499
8225,0,6630424076.2914
8226,0,6631230108.8803
8227,0,6632036141.4692
8228,0,6632842174.0581
8229,0,6633648206.646999
8230,0,6634454239.2359
8231,0,6635260271.8248
8232,0,6636066304.4137
8233,0,6636872337.0026
8234,0,6637678369.591499
8235,0,6638484402.1804
8236,0,6639290434.7692995
8237,0,6640096467.3582
8238,0,6640902499.9471
8239,0,6641708532.536
8240,0,6642514565.1249
8241,0,6643320597.713799
8242,0,6644126630.3027
8243,0,6644932662.8916
8244,0,6645738695.4805
8245,0,6646544728.0694
8246,0,6647350760.658299
8247,0,6648156793.2472
8248,0,6648962825.8361
8249,0,6649768858.425
8250,0,6650574891.0139
8251,0,6651380923.602799
8252,0,6652186956.1917
8253,0,6652992988.7806
8254,0,6653799021.3695
8255,0,6654605053.9584
8256,0,6655411086.547299
8257,0,6656217119.1362
8258,0,6657023151.7251
8259,0,6657829184.314
8260,0,6658635216.9029
8261,0,6659441249.491799
8262,0,6660247282.0807
8263,0,6661053314.6696
8264,0,6661859347.2585
8265,0,6662665379.8474
8266,0,6663471412.436299
8267,0,6664277445.0252
8268,0,6665083477.6140995
8269,0,6665889510.203
8270,0,6666695542.7919
8271,0,6667501575.3808
8272,0,6668307607.9697
8273,0,6669113640.558599
8274,0,6669919673.1475
8275,0,6670725705.7364
8276,0,6671531738.3253
8277,0,6672337770.9142
8278,0,6673143803.503099
8279,0,6673949836.092
8280,0,6674755868.6809
8281,0,6675561901.2698
8282,0,6676367933.8587
8283,0,6677173966.447599
8284,0,6677979999.0365
8285,0,6678786031.6254
8286,0,6679592064.2143
8287,0,6680398096.8032
8288,0,6681204129.392099
8289,0,6682010161.981
8290,0,6682816194.5699
8291,0,6683622227.1588
8292,0,6684428259.7477
8293,0,6685234292.336599
8294,0,6686040324.9255
8295,0,6686846357.5144
8296,0,6687652390.1033
8297,0,6688458422.6922
8298,0,6689264455.281099
8299,0,6690070487.87
8300,0,6690876520.4588995
8301,0,6691682553.0478
8302,0,6692488585.6367
8303,0,6693294618.2256
8304,0,6694100650.8145
8305,0,6694906683.403399
8306,0,6695712715.9923
8307,0,6696518748.5812
8308,0,6697324781.1701
8309,0,6698130813.759
8310,0,6698936846.347899
8311,0,6699742878.9368
8312,0,6700548911.5257
8313,0,6701354944.1146
8314,0,6702160976.7035
8315,0,6702967009.292399
8316,0,6703773041.8813
8317,0,6704579074.4702
8318,0,6705385107.0591
8319,0,6706191139.648
8320,0,6706997172.236899
8321,0,6707803204.8258
8322,0,6708609237.4147
8323,0,6709415270.0036
8324,0,6710221302.5925
8325,0,6711027335.181399
8326,0,6711833367.7703
8327,0,6712639400.3592
8328,0,6713445432.9481
8329,0,6714251465.537
8330,0,6715057498.125899
8331,0,6715863530.7148
8332,0,6716669563.3036995
8333,0,6717475595.8926
8334,0,6718281628.4815
8335,0,6719087661.0704
8336,0,6719893693.6593
8337,0,6720699726.248199
8338,0,6721505758.8371
8339,0,6722311791.426
8340,0,6723117824.0149
8341,0,6723923856.6038
8342,0,6724729889.192699
8343,0,6725535921.7816
8344,0,6726341954.3705
8345,0,6727147986.9594
8346,0,6727954019.5483
8347,0,6728760052.137199
8348,0,6729566084.7261
8349,0,6730372117.315
8350,0,6731178149.9039
8351,0,6731984182.4928
8352,0,6732790215.081699
8353,0,6733596247.6706
8354,0,6734402280.2595
8355,0,6735208312.8484
8356,0,6736014345.4373
8357,0,6736820378.026199
8358,0,6737626410.6151
8359,0,6738432443.2039995
8360,0,6739238475.7929
8361,0,6740044508.3818
8362,0,6740850540.970699
8363,0,6741656573.5596
8364,0,6742462606.1484995
8365,0,6743268638.7374
8366,0,6744074671.3263
8367,0,6744880703.9152
8368,0,6745686736.5041
8369,0,6746492769.092999
8370,0,6747298801.6819
8371,0,6748104834.2708
8372,0,6748910866.8597
8373,0,6749716899.4486
8374,0,6750522932.037499
8375,0,6751328964.6264
8376,0,6752134997.2153
8377,0,6752941029.8042
8378,0,6753747062.3931
8379,0,6754553094.981999
8380,0,6755359127.5709
8381,0,6756165160.1598
8382,0,6756971192.7487
8383,0,6757777225.3376
8384,0,6758583257.926499
8385,0,6759389290.5154
8386,0,6760195323.1043
8387,0,6761001355.6932
8388,0,6761807388.2821
8389,0,6762613420.870999
8390,0,6763419453.4599
8391,0,6764225486.0487995
8392,0,6765031518.6377
8393,0,6765837551.2266
8394,0,6766643583.815499
8395,0,6767449616.4044
8396,0,6768255648.9932995
8397,0,6769061681.5822
8398,0,6769867714.1711
8399,0,6770673746.76
8400,0,6771479779.3489
8401,0,6772285811.937799
8402,0,6773091844.5267
8403,0,6773897877.1156
8404,0,6774703909.7045
8405,0,6775509942.2934
8406,0,6776315974.882299
8407,0,6777122007.4712
8408,0,6777928040.0601
8409,0,6778734072.649
8410,0,6779540105.2379
8411,0,6780346137.826799
8412,0,6781152170.4157
8413,0,6781958203.0046
8414,0,6782764235.5935
8415,0,6783570268.1824
8416,0,6784376300.771299
8417,0,6785182333.3602
8418,0,6785988365.9491
8419,0,6786794398.538
8420,0,6787600431.1269
8421,0,6788406463.715799
8422,0,6789212496.3047
8423,0,6790018528.8935995
8424,0,6790824561.4825
8425,0,6791630594.0714
8426,0,6792436626.660299
8427,0,6793242659.2492
8428,0,6794048691.8380995
8429,0,6794854724.427
8430,0,6795660757.0159
8431,0,6796466789.6048
8432,0,6797272822.1937
8433,0,6798078854.782599
8434,0,6798884887.3715
8435,0,6799690919.9604
8436,0,6800496952.5493
8437,0,6801302985.1382
8438,0,6802109017.727099
8439,0,6802915050.316
8440,0,6803721082.9049
8441,0,6804527115.4938
8442,0,6805333148.0827
8443,0,6806139180.671599
8444,0,6806945213.2605
8445,0,6807751245.8494
8446,0,6808557278.4383
8447,0,6809363311.0272
8448,0,6810169343.616099
8449,0,6810975376.205
8450,0,6811781408.7939
8451,0,6812587441.3828
8452,0,6813393473.9717
8453,0,6814199506.560599
8454,0,6815005539.1495
8455,0,6815811571.7383995
8456,0,6816617604.3273
8457,0,6817423636.9162
8458,0,6818229669.5051
8459,0,6819035702.094
8460,0,6819841734.682899
8461,0,6820647767.2718
8462,0,6821453799.8607
8463,0,6822259832.4496
8464,0,6823065865.0385
8465,0,6823871897.627399
8466,0,6824677930.2163
8467,0,6825483962.8052
8468,0,6826289995.3941
8469,0,6827096027.983
8470,0,6827902060.571899
8471,0,6828708093.1608
8472,0,6829514125.7497
8473,0,6830320158.3386
8474,0,6831126190.9275
8475,0,6831932223.516399
8476,0,6832738256.1053
8477,0,6833544288.6942
8478,0,6834350321.2831
8479,0,6835156353.872
8480,0,6835962386.460899
8481,0,6836768419.0498
8482,0,6837574451.6387
8483,0,6838380484.2276
8484,0,6839186516.8165
8485,0,6839992549.405399
8486,0,6840798581.9943
8487,0,6841604614.5831995
8488,0,6842410647.1721
8489,0,6843216679.761
8490,0,6844022712.3499
8491,0,6844828744.9388
8492,0,6845634777.527699
8493,0,6846440810.1166
8494,0,6847246842.7055
8495,0,6848052875.2944
8496,0,6848858907.8833
8497,0,6849664940.472199
8498,0,6850470973.0611
8499,0,6851277005.65
8500,0,6852083038.2389
8501,0,6852889070.8278
8502,0,6853695103.416699
8503,0,6854501136.0056
8504,0,6855307168.5945
8505,0,6856113201.1834
8506,0,6856919233.7723
8507,0,6857725266.361199
8508,0,6858531298.9501
8509,0,6859337331.539
8510,0,6860143364.1279
8511,0,6860949396.7168
8512,0,6861755429.305699
8513,0,6862561461.8946
8514,0,6863367494.4835
8515,0,6864173527.0724
8516,0,6864979559.6613
8517,0,6865785592.250199
8518,0,6866591624.8391
8519,0,6867397657.4279995
8520,0,6868203690.0169
8521,0,6869009722.6058
8522,0,6869815755.1947
8523,0,6870621787.7836
8524,0,6871427820.372499
8525,0,6872233852.9614
8526,0,6873039885.5503
8527,0,6873845918.1392
8528,0,6874651950.7281
8529,0,6875457983.316999
8530,0,6876264015.9059
8531,0,6877070048.4948
8532,0,6877876081.0837
8533,0,6878682113.6726
8534,0,6879488146.261499
8535,0,6880294178.8504
8536,0,6881100211.4393
8537,0,6881906244.0282
8538,0,6882712276.6171
8539,0,6883518309.205999
8540,0,6884324341.7949
8541,0,6885130374.3838
8542,0,6885936406.9727
8543,0,6886742439.5616
8544,0,6887548472.150499
8545,0,6888354504.7394
8546,0,6889160537.3282995
8547,0,6889966569.9172
8548,0,6890772602.5061
8549,0,6891578635.094999
8550,0,6892384667.6839
8551,0,6893190700.2727995
8552,0,6893996732.8617
8553,0,6894802765.4506
8554,0,6895608798.0395
8555,0,6896414830.6284
8556,0,6897220863.217299
8557,0,6898026895.8062
8558,0,6898832928.3951
8559,0,6899638960.984
8560,0,6900444993.5729
8561,0,6901251026.161799
8562,0,6902057058.7507
8563,0,6902863091.3396
8564,0,6903669123.9285
8565,0,6904475156.5174
8566,0,6905281189.106299
8567,0,6906087221.6952
8568,0,6906893254.2841
8569,0,6907699286.873
8570,0,6908505319.4619
8571,0,6909311352.050799
8572,0,6910117384.6397
8573,0,6910923417.2286
8574,0,6911729449.8175
8575,0,6912535482.4064
8576,0,6913341514.995299
8577,0,6914147547.5842
8578,0,6914953580.1730995
8579,0,6915759612.762
8580,0,6916565645.3509
8581,0,6917371677.939799
8582,0,6918177710.5287
8583,0,6918983743.1175995
8584,0,6919789775.7065
8585,0,6920595808.2954
8586,0,6921401840.8843
8587,0,6922207873.4732
8588,0,6923013906.062099
8589,0,6923819938.651
8590,0,6924625971.2399
8591,0,6925432003.8288
8592,0,6926238036.4177
8593,0,6927044069.006599
8594,0,6927850101.5955
8595,0,6928656134.1844
8596,0,6929462166.7733
8597,0,6930268199.3622
8598,0,6931074231.951099
8599,0,6931880264.54
8600,0,6932686297.1289
8601,0,6933492329.7178
8602,0,6934298362.3067
8603,0,6935104394.895599
8604,0,6935910427.4845
8605,0,6936716460.0734
8606,0,6937522492.6623
8607,0,6938328525.2512
8608,0,6939134557.840099
8609,0,6939940590.429
8610,0,6940746623.0178995
8611,0,6941552655.6068
8612,0,6942358688.1957
8613,0,6943164720.784599
8614,0,6943970753.3735
8615,0,6944776785.9623995
8616,0,6945582818.5513
8617,0,6946388851.1402
8618,0,6947194883.7291
8619,0,6948000916.318
8620,0,6948806948.906899
8621,0,6949612981.4958
8622,0,6950419014.0847
8623,0,6951225046.6736
8624,0,6952031079.2625
8625,0,6952837111.851399
8626,0,6953643144.4403
8627,0,6954449177.0292
8628,0,6955255209.6181
8629,0,6956061242.207
8630,0,6956867274.795899
8631,0,6957673307.3848
8632,0,6958479339.9737
8633,0,6959285372.5626
8634,0,6960091405.1515
8635,0,6960897437.740399
8636,0,6961703470.3293
8637,0,6962509502.9182
8638,0,6963315535.5071
8639,0,6964121568.096
8640,0,6964927600.684899
8641,0,6965733633.2738
8642,0,6966539665.8626995
8643,0,6967345698.4516
8644,0,6968151731.0405
8645,0,6968957763.629399
8646,0,6969763796.2183
8647,0,6970569828.8071995
8648,0,6971375861.3961
8649,0,6972181893.985
8650,0,6972987926.5739
8651,0,6973793959.1628
8652,0,6974599991.751699
8653,0,6975406024.3406
8654,0,6976212056.9295
8655,0,6977018089.5184
8656,0,6977824122.1073
8657,0,6978630154.696199
8658,0,6979436187.2851
8659,0,6980242219.874
8660,0,6981048252.4629
8661,0,6981854285.0518
8662,0,6982660317.640699
8663,0,6983466350.2296
8664,0,6984272382.8185
8665,0,6985078415.4074
8666,0,6985884447.9963
8667,0,6986690480.585199
8668,0,6987496513.1741
8669,0,6988302545.763
8670,0,6989108578.3519
8671,0,6989914610.9408
8672,0,6990720643.529699
8673,0,6991526676.1186
8674,0,6992332708.7074995
8675,0,6993138741.2964
8676,0,6993944773.8853
8677,0,6994750806.474199
8678,0,6995556839.0631
8679,0,6996362871.651999
8680,0,6997168904.2409
8681,0,6997974936.8298
8682,0,6998780969.4187
8683,0,6999587002.0076
8684,0,7000393034.596499
8685,0,7001199067.1854
8686,0,7002005099.7743
8687,0,7002811132.3632
8688,0,7003617164.9521
8689,0,7004423197.540999
8690,0,7005229230.1299
8691,0,7006035262.7188
8692,0,7006841295.3077
8693,0,7007647327.8966
8694,0,7008453360.485499
8695,0,7009259393.0744
8696,0,7010065425.6633
8697,0,7010871458.2522
8698,0,7011677490.8411
8699,0,7012483523.429999
8700,0,7013289556.0189
8701,0,7014095588.6078
8702,0,7014901621.1967
8703,0,7015707653.7856
8704,0,7016513686.374499
8705,0,7017319718.9634
8706,0,7018125751.5522995
8707,0,7018931784.1412
8708,0,7019737816.7301
8709,0,7020543849.319
8710,0,7021349881.9079
8711,0,7022155914.496799
8712,0,7022961947.0857
8713,0,7023767979.6746
8714,0,7024574012.2635
8715,0,7025380044.8524
8716,0,7026186077.441299
8717,0,7026992110.0302
8718,0,7027798142.6191
8719,0,7028604175.208
8720,0,7029410207.7969
8721,0,7030216240.385799
8722,0,7031022272.9747
8723,0,7031828305.5636
8724,0,7032634338.1525
8725,0,7033440370.7414
8726,0,7034246403.330299
8727,0,7035052435.9192
8728,0,7035858468.5081
8729,0,7036664501.097
8730,0,7037470533.6859
8731,0,7038276566.274799
8732,0,7039082598.8637
8733,0,7039888631.4526
8734,0,7040694664.0415
8735,0,7041500696.6304
8736,0,7042306729.219299
8737,0,7043112761.8082
8738,0,7043918794.3970995
8739,0,7044724826.986
8740,0,7045530859.5749
8741,0,7046336892.1638
8742,0,7047142924.7527
8743,0,7047948957.341599
8744,0,7048754989.9305
8745,0,7049561022.5194
8746,0,7050367055.1083
8747,0,7051173087.6972
8748,0,7051979120.286099
8749,0,7052785152.875
8750,0,7053591185.4639
8751,0,7054397218.0528
8752,0,7055203250.6417
8753,0,7056009283.230599
8754,0,7056815315.8195
8755,0,7057621348.4084
8756,0,7058427380.9973
8757,0,7059233413.5862
8758,0,7060039446.175099
8759,0,7060845478.764
8760,0,7061651511.3529
8761,0,7062457543.9418
8762,0,7063263576.5307
8763,0,7064069609.119599
8764,0,7064875641.7085
8765,0,7065681674.2973995
8766,0,7066487706.8863
8767,0,7067293739.4752
8768,0,7068099772.064099
8769,0,7068905804.653
8770,0,7069711837.2418995
8771,0,7070517869.8308
8772,0,7071323902.4197
8773,0,7072129935.0086
8774,0,7072935967.5975
8775,0,7073742000.186399
8776,0,7074548032.7753
8777,0,7075354065.3642
8778,0,7076160097.9531
8779,0,7076966130.542
8780,0,7077772163.130899
8781,0,7078578195.7198
8782,0,7079384228.3087
8783,0,7080190260.8976
8784,0,7080996293.4865
8785,0,7081802326.075399
8786,0,7082608358.6643
8787,0,7083414391.2532
8788,0,7084220423.8421
8789,0,7085026456.431
8790,0,7085832489.019899
8791,0,7086638521.6088
8792,0,7087444554.1977
8793,0,7088250586.7866
8794,0,7089056619.3755
8795,0,7089862651.964399
8796,0,7090668684.5533
8797,0,7091474717.1421995
8798,0,7092280749.7311
8799,0,7093086782.32
8800,0,7093892814.908899
8801,0,7094698847.4978
8802,0,7095504880.0866995
8803,0,7096310912.6756
8804,0,7097116945.2645
8805,0,7097922977.8534
8806,0,7098729010.4423
8807,0,7099535043.031199
8808,0,7100341075.6201
8809,0,7101147108.209
8810,0,7101953140.7979
8811,0,7102759173.3868
8812,0,7103565205.975699
8813,0,7104371238.5646
8814,0,7105177271.1535
8815,0,7105983303.7424
8816,0,7106789336.3313
8817,0,7107595368.920199
8818,0,7108401401.5091
8819,0,7109207434.098
8820,0,7110013466.6869
8821,0,7110819499.2758
8822,0,7111625531.864699
8823,0,7112431564.4536
8824,0,7113237597.0425
8825,0,7114043629.6314
8826,0,7114849662.2203
8827,0,7115655694.809199
8828,0,7116461727.3981
8829,0,7117267759.9869995
8830,0,7118073792.5759
8831,0,7118879825.1648
8832,0,7119685857.753699
8833,0,7120491890.3426
8834,0,7121297922.9314995
8835,0,7122103955.5204
8836,0,7122909988.1093
8837,0,7123716020.6982
8838,0,7124522053.2871
8839,0,7125328085.875999
8840,0,7126134118.4649
8841,0,7126940151.0538
8842,0,7127746183.6427
8843,0,7128552216.2316
8844,0,7129358248.820499
8845,0,7130164281.4094
8846,0,7130970313.9983
8847,0,7131776346.5872
8848,0,7132582379.1761
8849,0,7133388411.764999
8850,0,7134194444.3539
8851,0,7135000476.9428
8852,0,7135806509.5317
8853,0,7136612542.1206
8854,0,7137418574.709499
8855,0,7138224607.2984
8856,0,7139030639.8873
8857,0,7139836672.4762
